DATA,DOCUMENTO,LOCALIZADOR DO GASTO,FASE,ESPÉCIE,Favorecido,UF DO FAVORECIDO,UG,Unidade Orcamentária,Órgão,Órgão Superior,VALOR,Grupo de Despesa,Elemento de Despesa,Modalidade de Despesa,Plano Orçamentário,Autor Emenda,Unnamed: 17,cnpj,NOME FAVORECIDO,CÓDIGO MUNICÍPIO SIAFI,NOME MUNICÍPIO,UF,nome,uf,cod_ibge_7,id_municipio_tse,NM_UE,SG_UF,NM_CANDIDATO,NM_URNA_CANDIDATO,SG_PARTIDO,DS_COMPOSICAO_COLIGACAO,NM_TIPO_ELEICAO,DT_ELEICAO,DS_SITUACAO_CANDIDATURA,DS_DETALHE_SITUACAO_CAND,DS_SITUACAO_CANDIDATO_PLEITO
10/12/2021,153173152532021NE652704,0001 - NACIONAL,Empenho,Não se aplica,10.377.679/0001-96 - MUNICIPIO DE JABOATAO DOS GUARARAPES,PE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"552.816,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,10377679000196,MUNICIPIO DE JABOATAO DOS GUARARAPES,2457.0,JABOATAO DOS GUARARAPES,PE,JABOATAO DOS GUARARAPES,PE,2607901.0,24570,JABOATÃO DOS GUARARAPES,PE,ANDERSON FERREIRA RODRIGUES,ANDERSON FERREIRA,PL,PL / PSC / PATRIOTA / PODE / PSD / PMN / CIDADANIA / DEM / PSL / PSDB / PV / PTB / SOLIDARIEDADE / PP,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
10/12/2021,153173152532021NE652705,0001 - NACIONAL,Empenho,Não se aplica,08.749.525/0001-36 - MUNICIPIO DE TAPEROA,PB,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"300.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,08749525000136,MUNICIPIO DE TAPEROA,2231.0,TAPEROA,PB,TAPEROA,PB,2516508.0,22314,TAPEROÁ,PB,GEORGE CIRO MONTEIRO DE FARIAS,GEORGE FARIAS,PSDB,PL / PSD / PSDB / PSC,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
10/12/2021,153173152532021NE652708,0001 - NACIONAL,Empenho,Não se aplica,06.554.984/0001-39 - MUNICIPIO DE AROAZES,PI,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"300.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,06554984000139,MUNICIPIO DE AROAZES,1017.0,AROAZES,PI,AROAZES,PI,2200905.0,10170,AROAZES,PI,MANOEL PORTELA DE CARVALHO NETO,MANOEL PORTELA,PTB,PT / SOLIDARIEDADE / PTB,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
10/12/2021,153173152532021NE652725,0001 - NACIONAL,Empenho,Não se aplica,76.288.760/0001-08 - MUNICIPIO DE ROLANDIA,PR,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"242.175,78",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,76288760000108,MUNICIPIO DE ROLANDIA,7825.0,ROLANDIA,PR,ROLANDIA,PR,4122404.0,78255,ROLÂNDIA,PR,AILTON APARECIDO MAISTRO,AILTON MAISTRO,PSL,PTB / PSL / MDB / REPUBLICANOS,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
10/12/2021,153173152532021NE652730,0001 - NACIONAL,Empenho,Não se aplica,39.485.438/0001-42 - MUNICIPIO DE BELFORD ROXO,RJ,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"484.351,56",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,39485438000142,MUNICIPIO DE BELFORD ROXO,2909.0,BELFORD ROXO,RJ,BELFORD ROXO,RJ,3300456.0,58041,BELFORD ROXO,RJ,WAGNER DOS SANTOS CARNEIRO,WAGUINHO,MDB,PRTB / PSDB / PTB / SOLIDARIEDADE / PODE / REPUBLICANOS / PT / PP / PROS / MDB / PSL / PDT / PSC / PTC / PMB / PATRIOTA / PV / CIDADANIA,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
10/12/2021,153173152532021NE652738,0001 - NACIONAL,Empenho,Não se aplica,08.088.247/0001-13 - MUNICIPIO DE SANTANA DO SERIDO,RN,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"259.040,70",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,08088247000113,MUNICIPIO DE SANTANA DO SERIDO,1825.0,SANTANA DO SERIDO,RN,SANTANA DO SERIDO,RN,2411429.0,18252,SANTANA DO SERIDÓ,RN,HUDSON PEREIRA DE BRITO,HUDSON,PSD,PSD,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO COM RECURSO,CASSADO COM RECURSO
10/12/2021,153173152532021NE652759,0001 - NACIONAL,Empenho,Não se aplica,91.900.365/0001-28 - MUNICIPIO DE BARAO DO TRIUNFO,RS,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"150.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,91900365000128,MUNICIPIO DE BARAO DO TRIUNFO,5771.0,BARAO DO TRIUNFO,RS,BARAO DO TRIUNFO,RS,4301750.0,86347,BARÃO DO TRIUNFO,RS,ELOMAR ROCHA KOLOGESKI,ELOMAR,MDB,MDB / PTB / REPUBLICANOS / PT,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
10/12/2021,153173152532021NE652764,0001 - NACIONAL,Empenho,Não se aplica,87.851.200/0001-36 - MUNICIPIO DE BOM JESUS,RS,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"200.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,87851200000136,MUNICIPIO DE BOM JESUS,8545.0,BOM JESUS,RS,BOM JESUS,RS,4302303.0,85456,BOM JESUS,RS,LUCILA MAGGI MORAIS CUNHA,LUCILA MAGGI,MDB,PDT / MDB,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
10/12/2021,153173152532021NE652768,0001 - NACIONAL,Empenho,Não se aplica,94.436.342/0001-00 - MUNICIPIO DE MAQUINE,RS,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"270.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,94436342000100,MUNICIPIO DE MAQUINE,5783.0,MAQUINE,RS,MAQUINE,RS,4311775.0,86967,MAQUINÉ,RS,JOÃO MARCOS BASSANI DOS SANTOS,JOÃO MARCOS,PDT,PDT,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
15/12/2021,153173152532021NE652921,0001 - NACIONAL,Empenho,Não se aplica,39.485.438/0001-42 - MUNICIPIO DE BELFORD ROXO,RJ,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"513.414,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,39485438000142,MUNICIPIO DE BELFORD ROXO,2909.0,BELFORD ROXO,RJ,BELFORD ROXO,RJ,3300456.0,58041,BELFORD ROXO,RJ,WAGNER DOS SANTOS CARNEIRO,WAGUINHO,MDB,PRTB / PSDB / PTB / SOLIDARIEDADE / PODE / REPUBLICANOS / PT / PP / PROS / MDB / PSL / PDT / PSC / PTC / PMB / PATRIOTA / PV / CIDADANIA,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
16/12/2021,153173152532021NE653014,0001 - NACIONAL,Empenho,Não se aplica,16.440.778/0001-51 - MUNICIPIO DE MUQUEM DO SAO FRANCISCO,BA,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"300.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,16440778000151,MUNICIPIO DE MUQUEM DO SAO FRANCISCO,3005.0,MUQUEM DE SAO FRANCISCO,BA,MUQUEM DE SAO FRANCISCO,BA,2922250.0,37460,MUQUÉM DO SÃO FRANCISCO,BA,GILMARIA RIOS PEREIRA ARAÚJO,MARA RIOS,PT,PP / PSB / PT,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO COM RECURSO,DEFERIDO COM RECURSO
16/12/2021,153173152532021NE653033,0001 - NACIONAL,Empenho,Não se aplica,08.944.084/0001-23 - MUNICIPIO DE EMAS,PB,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"300.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,08944084000123,MUNICIPIO DE EMAS,2019.0,EMAS,PB,EMAS,PB,2505907.0,20192,EMAS,PB,ANA ALVES DE ARAUJO LOUREIRO,ANETE LOUREIRO,CIDADANIA,MDB / CIDADANIA,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
16/12/2021,153173152532021NE653039,0001 - NACIONAL,Empenho,Não se aplica,08.947.699/0001-03 - MUNICIPIO DE JACARAU,PB,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"237.562,20",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,08947699000103,MUNICIPIO DE JACARAU,2047.0,JACARAU,PB,JACARAU,PB,2507309.0,20478,JACARAÚ,PB,ELIAS COSTA PAULINO LUCAS,ELIAS COSTA,PDT,PDT / PT / PSDB / PSD,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
16/12/2021,153173152532021NE653047,0001 - NACIONAL,Empenho,Não se aplica,08.876.104/0001-76 - MUNICIPIO DE PASSAGEM,PB,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"278.920,80",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,08876104000176,MUNICIPIO DE PASSAGEM,2115.0,PASSAGEM,PB,PASSAGEM,PB,2510709.0,21156,PASSAGEM,PB,JOSIVALDO ALEXANDRE DA SILVA,NEGÃO,AVANTE,AVANTE / DEM,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
16/12/2021,153173152532021NE653062,0001 - NACIONAL,Empenho,Não se aplica,09.074.592/0001-60 - MUNICIPIO DE SAO JOAO DO TIGRE,PB,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"278.920,80",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,09074592000160,MUNICIPIO DE SAO JOAO DO TIGRE,2183.0,SAO JOAO DO TIGRE,PB,SAO JOAO DO TIGRE,PB,2514107.0,21830,SÃO JOÃO DO TIGRE,PB,MÁRCIO ALEXANDRE LEITE,MÁRCIO LEITE,REPUBLICANOS,REPUBLICANOS / PP / PL / CIDADANIA / DEM,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
16/12/2021,153173152532021NE653066,0001 - NACIONAL,Empenho,Não se aplica,08.113.631/0001-29 - MUNICIPIO DE PARAZINHO,RN,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"240.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,08113631000129,MUNICIPIO DE PARAZINHO,1775.0,PARAZINHO,RN,PARAZINHO,RN,2408805.0,17752,PARAZINHO,RN,CARLOS VERIANO DE LIMA,CARLINHOS DE VERI,PP,PP / PSDB,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
16/12/2021,153173152532021NE653070,0001 - NACIONAL,Empenho,Não se aplica,16.416.521/0001-64 - MUNICIPIO DE MIRANTE,BA,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"250.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,16416521000164,MUNICIPIO DE MIRANTE,3297.0,MIRANTE,BA,MIRANTE,BA,2921450.0,37303,MIRANTE,BA,WAGNER RAMOS LIMA,WAGNER RAMOS,PSD,DEM / PSD / PC do B,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
16/12/2021,153173152532021NE653081,0001 - NACIONAL,Empenho,Não se aplica,08.885.287/0001-96 - MUNICIPIO DE CATINGUEIRA,PB,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"237.562,20",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,08885287000196,MUNICIPIO DE CATINGUEIRA,1985.0,CATINGUEIRA,PB,CATINGUEIRA,PB,2504207.0,19852,CATINGUEIRA,PB,SUELIO FELIX DE ALENCAR,SUÉLIO,DEM,PSDB / DEM / PTB,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
16/12/2021,153173152532021NE653085,0001 - NACIONAL,Empenho,Não se aplica,01.612.640/0001-15 - MUNICIPIO DE CATURITE,PB,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"259.040,70",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,01612640000115,MUNICIPIO DE CATURITE,470.0,CATURITE,PB,CATURITE,PB,2504355.0,19801,CATURITÉ,PB,JOSÉ GERVAZIO DA CRUZ,ZÉ JOÃO,PP,PP / PODE,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
16/12/2021,153173152532021NE653220,0001 - NACIONAL,Empenho,Não se aplica,83.102.582/0001-44 - MUNICIPIO DE AGROLANDIA,SC,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"200.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,83102582000144,MUNICIPIO DE AGROLANDIA,8003.0,AGROLANDIA,SC,AGROLANDIA,SC,4200200.0,80039,AGROLÂNDIA,SC,JOSÉ CONSTANTE,JOSÉ CONSTANTE,PP,PP,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
16/12/2021,153173152532021NS062158,0001 - NACIONAL,Liquidação,Não se aplica,06.553.937/0001-70 - MUNICIPIO DE OEIRAS,PI,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,06553937000170,MUNICIPIO DE OEIRAS,1139.0,OEIRAS,PI,OEIRAS,PI,2207009.0,11398,OEIRAS,PI,JOSE RAIMUNDO DE SÁ LOPES,ZÉ RAIMUNDO,PP,PP / PSB / PSDB / PSD / PDT,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
16/12/2021,153173152532021NS062602,0001 - NACIONAL,Liquidação,Não se aplica,12.207.429/0001-33 - MUNICIPIO DE PORTO REAL DO COLEGIO,AL,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,12207429000133,MUNICIPIO DE PORTO REAL DO COLEGIO,2849.0,PORTO REAL DO COLEGIO,AL,PORTO REAL DO COLEGIO,AL,2707503.0,28495,PORTO REAL DO COLÉGIO,AL,ALDO ENIO BORGES,ALDO POPULAR,MDB,MDB / PP,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
16/12/2021,153173152532021OB827640,0001 - NACIONAL,Pagamento,Original,06.553.937/0001-70 - MUNICIPIO DE OEIRAS,PI,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"245.346,58",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,06553937000170,MUNICIPIO DE OEIRAS,1139.0,OEIRAS,PI,OEIRAS,PI,2207009.0,11398,OEIRAS,PI,JOSE RAIMUNDO DE SÁ LOPES,ZÉ RAIMUNDO,PP,PP / PSB / PSDB / PSD / PDT,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
16/12/2021,153173152532021OB827843,0001 - NACIONAL,Pagamento,Original,12.207.429/0001-33 - MUNICIPIO DE PORTO REAL DO COLEGIO,AL,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"245.346,58",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,12207429000133,MUNICIPIO DE PORTO REAL DO COLEGIO,2849.0,PORTO REAL DO COLEGIO,AL,PORTO REAL DO COLEGIO,AL,2707503.0,28495,PORTO REAL DO COLÉGIO,AL,ALDO ENIO BORGES,ALDO POPULAR,MDB,MDB / PP,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
17/12/2021,153173152532021NE653433,0001 - NACIONAL,Empenho,Não se aplica,87.612.784/0001-97 - MUNICIPIO DE ALECRIM,RS,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"250.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,87612784000197,MUNICIPIO DE ALECRIM,8505.0,ALECRIM,RS,ALECRIM,RS,4300307.0,85057,ALECRIM,RS,ELMO ANASTACIO DULLIUS,ELMO DULLIUS,PDT,PDT,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
17/12/2021,153173152532021NE653450,0001 - NACIONAL,Empenho,Não se aplica,92.451.038/0001-07 - MUNICIPIO DE MORMACO,RS,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"250.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,92451038000107,MUNICIPIO DE MORMACO,5933.0,MORMACO,RS,MORMACO,RS,4312427.0,87106,MORMAÇO,RS,RODRIGO JACOBY TRINDADE,RODRIGO TRINDADE,PP,PSDB / MDB / PP,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
17/12/2021,153173152532021NE653451,0001 - NACIONAL,Empenho,Não se aplica,92.406.289/0001-61 - MUNICIPIO DE LAGOAO,RS,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"250.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,92406289000161,MUNICIPIO DE LAGOAO,7389.0,LAGOAO,RS,LAGOAO,RS,4311254.0,85260,LAGOÃO,RS,CIRANO DE CAMARGO,CIRANO CAMARGO,PDT,PP / PDT / PT / MDB / DEM / PSDB / PTB / CIDADANIA,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
17/12/2021,153173152532021NE653456,0001 - NACIONAL,Empenho,Não se aplica,92.453.810/0001-11 - MUNICIPIO DE TRES ARROIOS,RS,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"250.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,92453810000111,MUNICIPIO DE TRES ARROIOS,7331.0,TRES ARROIOS,RS,TRES ARROIOS,RS,4321634.0,84743,TRÊS ARROIOS,RS,CARLOS FLORENCIO BURILLE,BURILLE,MDB,MDB / PP / PDT / PL,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
17/12/2021,153173152532021NE653457,0001 - NACIONAL,Empenho,Não se aplica,92.411.099/0001-32 - MUNICIPIO DE PINHEIRINHO DO VALE,RS,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"250.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,92411099000132,MUNICIPIO DE PINHEIRINHO DO VALE,5975.0,PINHEIRINHO DO VALE,RS,PINHEIRINHO DO VALE,RS,4314498.0,87408,PINHEIRINHO DO VALE,RS,NELBO ALDAIR APPEL,NELBO APPEL,MDB,PL / MDB,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
